NAME,BORO,BUILDING,STREET,ZIPCODE,CUISINE DESCRIPTION,Latitude,Longitude
PEE DEE STEAK,Manhattan,2006,3 AVENUE,10029,American,40.79428518,-73.94270579
DIMES,Manhattan,143,DIVISION STREET,10002,American,40.71450896,-73.99096745
FRI-ITZ,Manhattan,1694,PARK AVENUE,10035,Spanish,40.80109177,-73.94192695
HARBS,Manhattan,198,9 AVENUE,10011,Japanese,40.7459149,-74.00172869
BEST PIZZA ON 1ST.,Manhattan,1038,1 AVENUE,10022,Pizza/Italian,40.75805729,-73.96308808
DENINO'S PIZZERIA TAVERN,Staten Island,524,PORT RICHMOND AVENUE,10302,Pizza/Italian,40.63002441,-74.14016887
KAM WAH RESTAURANT,Brooklyn,208,LEWIS AVENUE,11221,Chinese,40.68945384,-73.93635249
THE UNIVERSITY CLUB,Manhattan,1,WEST   54 STREET,10019,American,40.76124461,-73.97585413
PATE/ROLL SMASH,Queens,4543B,BELL BLVD,11361,Asian,40.75914488,-73.76870628
TONY'S PIZZA,Brooklyn,443,KNICKERBOCKER AVENUE,11237,Pizza/Italian,40.6991896,-73.91901794
JOE G  RESTAURANT (DA VINCI HOTEL),Manhattan,244,WEST   56 STREET,10019,Italian,40.76565938,-73.98249858
MCGEES PUB,Manhattan,240,WEST   55 STREET,10019,American,40.76494578,-73.98275147
PANDA DELIGHT CHINESE RESTAURANT,Brooklyn,121,SMITH STREET,11201,Chinese,40.68769244,-73.98979561
Crown Fried Chicken,Queens,14620,ROCKAWAY BLVD,11436,Chicken,40.67344696,-73.79134138
AYURVEDIC PLATE,Brooklyn,1616,CORTELYOU ROAD,11226,Indian,40.64170376,-73.96331124
SICHUAN CUISINE,Queens,136-20,ROOSEVELT AVENUE,11354,Asian,40.75977791,-73.82923543
WORLD'S FAIR MARINA RESTAURANT & BANQUET,Queens,1,WORLDS FAIR MARINA,11368,Indian,40.76096673,-73.85764855
IGUANA BAR LOUNGE,Bronx,3304,WHITE PLAINS ROAD,10467,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.873444,-73.86707576
DOMINO'S,Manhattan,16A,WEST    8 STREET,10011,Pizza/Italian,40.73254239,-73.99707373
BROOKLYN STANDARD DELI & GRILL,Brooklyn,188,NASSAU AVENUE,11222,Delicatessen,40.72543162,-73.94572004
Sunflower Espresso Bar,Manhattan,344,WEST   38 STREET,10018,Café/Coffee/Tea,40.75525238,-73.99295433
HEALTH KITCHEN,Queens,1017A,154TH ST,11357,American,40.79281727,-73.80713817
BROOKLYN PUB,Brooklyn,689,6 AVENUE,11215,American,40.66064822,-73.99054226
BILL'S BAR AND BURGER DOWNTOWN,Manhattan,85,WEST STREET,10006,American,40.70966931,-74.01492931
MCDONALD'S,Queens,12034,QUEENS BOULEVARD,11415,Hamburgers,40.71346232,-73.82899743
DOLCI PARADISE BAKERY I,Queens,48-07A,45 STREET,11377,Other,40.73907758,-73.92044879
NEW GOLDEN DRAGON CHINESE RESTAURANT,Manhattan,398A,WEST  145 STREET,10031,Chinese,40.82427008,-73.94535727
FARMER'S FRIDGE - CUNY - CCNY - NORTH AC,Manhattan,1605,AMSTERDAM AVENUE,10031,American,40.82159343,-73.95025519
BOMBAY GRILL AND CURRY,Brooklyn,1015,MANHATTAN AVENUE,11222,Afghan,40.73358204,-73.9548279
TABLE D'HOTE,Manhattan,44,EAST   92 STREET,10128,American,40.78453061,-73.95573929
LA CHOZA DEL GORDO,Queens,May-41,NORTHERN BOULEVARD,11101,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.75285763,-73.92239936
RRR LOUNGE,Queens,8718,LIBERTY AVE,11417,American,40.67983426,-73.85133634
TRE SORELLE,Manhattan,61,READE STREET,10007,Italian,40.71493182,-74.00648226
THE TRESTLE,Queens,3402,BROADWAY,11106,American,40.76077383,-73.9228702
PROMESA CAFETERIA,Bronx,1776,CLAY AVENUE,10457,American,40.84613285,-73.90471685
FRIEDMAN'S LUNCH,Manhattan,75,9 AVENUE,10011,American,40.74186904,-74.00471301
AU BON PAIN,Manhattan,151,WEST   34 STREET,10001,Sandwiches/Salads/Mixed Buffet,40.75050916,-73.98947917
E Noodle House,Queens,136-20,ROOSEVELT AVENUE,11354,Chinese,40.75977791,-73.82923543
TAVERNA KYCLADES,Queens,Jul-33,DITMARS BOULEVARD,11105,Seafood,40.77528933,-73.90950149
CHIPOTLE MEXICAN GRILL,Manhattan,1153,3 AVENUE,10065,Tex-Mex,40.76668947,-73.96281252
WANGS,Brooklyn,671,UNION STREET,11215,Chicken,40.6771571,-73.98239572
ORAMEN,Manhattan,579,AVENUE OF THE AMERICAS,10011,Japanese,40.73887178,-73.99574549
CHOP'T,Manhattan,24,EAST   17 STREET,10003,Salads,40.73735364,-73.990903
THE LITTLE BEET,Manhattan,1140,BROADWAY,10001,American,40.74389973,-73.98897859
CONVENE,Manhattan,101,GREENWICH STREET,10006,American,40.70833829,-74.01341771
HAI SUN RESTAURANT,Brooklyn,651,FLATBUSH AVENUE,11225,Chinese,40.65749896,-73.96029305
WAFELS & DINGES,Manhattan,41,WEST   40 STREET,10018,Bakery,40.75306938,-73.98388067
LA FLOR DEL PARAISO RESTAURANT,Queens,1715,CORNELIA STREET,11385,Spanish,40.70034574,-73.90545256
TIBBETT DINER,Bronx,3033,TIBBETT AVENUE,10463,American,40.8800092,-73.9092029
ACE BAGEL & DELI,Queens,253-05,NORTHERN BOULEVARD,11362,Bagels/Pretzels,40.77079856,-73.73539292
BAGEL MILL,Manhattan,1700,1 AVENUE,10128,Bagels/Pretzels,40.77841216,-73.94823668
CUPIDO'S RESTAURANT,Brooklyn,609,SUTTER AVENUE,11207,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.66919024,-73.89645248
KATRA,Manhattan,217,BOWERY,10002,Creole,40.72175257,-73.99347017
SABOR GUATEMALTECO,Queens,10316,ROOSEVELT AVE,11368,Spanish,40.74953801,-73.86254181
LA TERNURA,Brooklyn,4210,3 AVENUE,11232,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.6520378,-74.01006557
PHO SAIGON,Manhattan,987,1 AVENUE,10022,Vietnamese/Cambodian/Malaysia,40.75652333,-73.96422955
MOTHER EARTH JUICE BAR AND HEALTH FOOD STORE,Queens,116-03,METROPOLITAN AVENUE,11418,Caribbean,40.70750266,-73.83599929
THE HIDEOUT,Brooklyn,8415,5 AVENUE,11209,American,40.62267174,-74.02541398
ABBEY TAVERN,Manhattan,354,3 AVENUE,10010,American,40.74058316,-73.98187729
MCDONALD'S,Staten Island,1815,FOREST AVENUE,10303,American,40.62517921,-74.14937001
LEE CHUNG CAFE,Manhattan,82,MADISON STREET,10002,Chinese,40.71213776,-73.99604299
DONNA'S DUTCH POT,Brooklyn,1073,LIBERTY AVENUE,11208,Caribbean,40.67833863,-73.86960047
MILANES SPANISH RESTAURANT,Manhattan,168,WEST   25 STREET,10001,Spanish,40.74493212,-73.99367721
MOTHER OF PEARL/HONEY BEES,Manhattan,95,AVENUE A,10009,Vegetarian,40.72555587,-73.98390539
PG PIZZA,Bronx,231,EAST  167 STREET,10456,Pizza/Italian,40.83368828,-73.91531575
TACOS MEXICO,Queens,Oct-41,102 STREET,11368,Mexican,40.74838636,-73.86350422
RESTAURANTE & PANADERIA GUATELINDA,Queens,170-18,JAMAICA AVENUE,11432,Spanish,40.70727544,-73.78931984
HALE & HEARTY SOUP,Brooklyn,2,METROTECH CENTER,11201,Soups & Sandwiches,40.69371953,-73.98569453
STARBUCKS,Manhattan,1449,2 AVENUE,10021,Café/Coffee/Tea,40.77104326,-73.95673752
TAM PO PO RAMEN,Manhattan,1,BENNETT AVENUE,10033,Japanese,40.85057662,-73.93658088
BROOKLYN CRAB,Brooklyn,24,REED STREET,11231,Seafood,40.67517549,-74.01676737
BLEACHERS SPORTS BAR AND GRILL,Brooklyn,240,FLATBUSH AVENUE,11217,American,40.68039177,-73.9748019
MANNA HOUSE BAKERY,Manhattan,87,EAST BROADWAY,10002,Bakery,40.71374335,-73.993792
ROYAL CUISINE YARD FOOD,Brooklyn,324A,UTICA AVENUE,11213,Caribbean,40.66682849,-73.93132043
RIVERDALE DINER,Bronx,3657,KINGSBRIDGE AVENUE,10463,American,40.8850063,-73.90127222
DUNKIN',Brooklyn,1049,GRAND STREET,11211,American,40.71373518,-73.93342902
NINJA RESTAURANT,Manhattan,25,HUDSON STREET,10013,Japanese,40.71654831,-74.0091699
YOGI RESTAURANT,Queens,10826,GUY R BREWER BOULEVARD,11433,Caribbean,40.69602193,-73.79086656
SOFRA MEDITERRANEAN GRILL,Queens,4508,46TH ST,11104,Mediterranean,40.74273245,-73.9187952
THE CUPPING ROOM CAFE,Manhattan,359,WEST BROADWAY,10013,American,40.72302903,-74.00320004
DANI PIZZA AND RESTAURANT,Queens,81-28,LEFFERTS BOULEVARD,11415,Pizza/Italian,40.70886695,-73.83043401
RIVERDALE YACHT CLUB,Bronx,800,WEST 254 STREET & HUDSON RIVER,10471,American,40.90312107,-73.91450344
EL TEMERARIO,Manhattan,198,8 AVENUE,10011,Mexican,40.74349953,-73.99977264
WENDY'S,Bronx,387,EAST  149 STREET,10455,Sandwiches,40.81625314,-73.91836915
JOE & THE JUICE,Manhattan,993,LEXINGTON AVENUE,10021,Café/Coffee/Tea,40.77010656,-73.9624207
HAPPY GARDEN,Bronx,277,EAST KINGSBRIDGE ROAD,10458,Chinese,40.86364881,-73.89423962
ABRACO,Manhattan,81,EAST    7 STREET,10003,Café/Coffee/Tea,40.72725795,-73.98640889
OCHE A TU GUSTO,Manhattan,1573,ST NICHOLAS AVENUE,10040,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.85406976,-73.93026601
LA RUANA PAISA,Queens,9203,37TH AVE,11372,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.75074333,-73.8748612
SHARAKU JAPANESE RESTAURANT,Manhattan,14,STUYVESANT STREET,10003,Japanese,40.72987126,-73.98920101
THE MEATBALL SHOP,Manhattan,1462,2 AVENUE,10075,American,40.77161949,-73.95628946
FOREST HILLS LITTLE LEAGUE,Queens,Jan-66,FLEET STREET,11375,American,40.71970703,-73.85735822
THE INTERNATIONAL CULINARY INSTITUTE,Manhattan,462,BROADWAY,10013,American,40.72097049,-74.00053032
LIC Bagels,Queens,3108,36 AVENUE,11106,Mexican,40.75649084,-73.92959251
QUALITY EATS,Manhattan,3,EAST   28 STREET,10016,American,40.74453356,-73.98693947
T-BROTHERS PIZZERIA,Bronx,957,ALDUS STREET,10459,Pizza/Italian,40.82311973,-73.89099463
HALE & HEARTY SOUP,Manhattan,1100,AVENUE OF THE AMERICAS,10036,Soups & Sandwiches,40.75493035,-73.98403543
T & J JAMAICAN FLAVA,Manhattan,1257,PARK AVENUE,10029,Caribbean,40.78737264,-73.95193479
ZAWA JAPANESE,Manhattan,354,EAST   66 STREET,10065,Japanese,40.76444052,-73.9598861
EXECUTIVE DINING ROOM,Manhattan,114,WEST   47 STREET,10036,American,40.75830343,-73.98250413
DONS BOGAM GREEN,Manhattan,3,WEST   36 STREET,10018,Korean,40.74985527,-73.98392476
TANGS JIANG RESTAURANT,Manhattan,306,SAINT NICHOLAS AVENUE,10027,Chinese,40.81099963,-73.95240535
MEO JAPANESE HIBACHI,Queens,185-01,UNION TURNPIKE,11366,Japanese,40.7283096,-73.78392406
FRANK'S PIZZERIA/DA FRANCO AND TONY RESTAURANT,Bronx,2823,MIDDLETOWN ROAD,10461,Italian,40.84347249,-73.83597362
KFC,Manhattan,1922,3 AVENUE,10029,American,40.79146458,-73.94475952
ANTOJITOS MEXICANO,Manhattan,511,WEST  181 STREET,10033,Spanish,40.84833943,-73.93139616
SWEETGREEN,Manhattan,1321,1 AVENUE,10021,Salads,40.76702213,-73.95657408
TIPICO DOMINICANO RESTAURANT,Queens,103-10,39 AVENUE,11368,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.75071045,-73.86290031
VAQUEROS,Brooklyn,1541,MYRTLE AVENUE,11237,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.69927913,-73.91382458
LOUKOUMI TAVERNA,Queens,Jul-45,DITMARS BOULEVARD,11105,Greek,40.77072776,-73.90304527
MAGNOLIA BAKERY,Manhattan,200,COLUMBUS AVENUE,10023,Bakery,40.77557306,-73.9801491
THE TIPPLER,Manhattan,75,9 AVENUE,10011,American,40.74186904,-74.00471301
WIN HING CHINESE RESTAURANT,Brooklyn,9718,SEAVIEW AVENUE,11236,Chinese,40.63409144,-73.88922211
BARNES & NOBLE CAFE,Manhattan,2289,BROADWAY,10024,Café/Coffee/Tea,40.7860769,-73.97832594
YOGURT CITY,Staten Island,2510,HYLAN BOULEVARD,10306,"Ice Cream, Gelato, Yogurt, Ices",40.5702512,-74.10995532
CHEEBURGER CHEEBURGER,Queens,10850,QUEENS BOULEVARD,11375,Hamburgers,40.72058454,-73.8420674
MANGIA,Manhattan,422,MADISON AVENUE,10017,American,40.75691896,-73.97628524
HANSOL NUTRITION CENTER,Queens,160-26,NORTHERN BOULEVARD,11358,Korean,40.76277539,-73.80522924
HEALY'S PUB,Queens,10807,ROCKAWAY BEACH BOULEVARD,11694,American,40.58173375,-73.83028283
PETE'S BROOKLYN EATS,Brooklyn,140,58 STREET,11220,American,40.64533046,-74.02286416
ALPHA DONUTS,Queens,4516,QUEENS BOULEVARD,11104,American,40.74322143,-73.91938644
T & G FLAVORS,Queens,22801,LINDEN BLVD,11411,Caribbean,40.69291277,-73.7330311
S.R. DELI GROCERY,Queens,91-14,43 AVENUE,11373,Mexican,40.74337297,-73.87424716
LUNATICS ICE CREAM PARLOR,Brooklyn,1224,SURF AVENUE,11224,"Ice Cream, Gelato, Yogurt, Ices",40.57553391,-73.98035277
DUSK TIL DAWN BAR & LOUNGE,Brooklyn,372,KOSCIUSZKO STREET,11221,American,40.69201075,-73.93915914
BAGEL CAFE,Manhattan,429,3 AVENUE,10016,American,40.74310254,-73.98001807
POTBELLY SANDWICH WORKS,Manhattan,46,WEST   56 STREET,10019,Sandwiches/Salads/Mixed Buffet,40.76291619,-73.97598348
CAFFE CAFE,Brooklyn,8401,3 AVENUE,11209,Café/Coffee/Tea,40.62489928,-74.03045817
FUMO RESTAURANT,Manhattan,1600,AMSTERDAM AVENUE,10031,Italian,40.82132454,-73.95047579
TAQUERIA MEZ-A,Manhattan,95,7TH AVE S,10014,Mexican,40.73285254,-74.00320412
LE PAIN QUOTIDIEN,Manhattan,708,3 AVENUE,10017,French,40.75232083,-73.97332364
DONATO'S PIZZERIA RESTAURANT,Queens,50-22,39 AVENUE,11377,Pizza/Italian,40.74883261,-73.9130745
DALTON'S BAR & GRILL,Manhattan,611,9 AVENUE,10036,American,40.75935847,-73.99196123
VOULA RESTAURANT,Manhattan,9,JONES STREET,10014,Greek,40.73219932,-74.00200616
TYME & PATIENCE BAKERY & GRILL,Brooklyn,2114,NOSTRAND AVENUE,11210,Caribbean,40.63376805,-73.94776925
JING FONG,Manhattan,380,AMSTERDAM AVENUE,10024,Chinese,40.78256644,-73.97875679
O LAVRADOR RESTAURANT,Queens,138-40,101 AVENUE,11435,Portuguese,40.69453977,-73.8097892
CREATIVE EDGE CATERERS,Manhattan,110,BARROW STREET,10014,American,40.73184769,-74.00850089
KAIETEUR RESTAURANT,Bronx,4379,WHITE PLAINS ROAD,10466,Caribbean,40.89782701,-73.85480054
HALE & HEARTY SOUP,Manhattan,1410,BROADWAY,10018,Soups & Sandwiches,40.75348973,-73.98711095
PATES PLUS BAKERY,Queens,97-15,SPRINGFIELD BOULEVARD,11429,Bakery,40.71686931,-73.73543108
KICK AXE THROWING,Brooklyn,622,DEGRAW STREET,11217,American,40.67914721,-73.98342992
BLINKS DELI & PIZZA,Queens,4301,35TH ST,11101,Sandwiches/Salads/Mixed Buffet,40.74594542,-73.92951709
CUCUMBER SUSHI & SALAD BAR,Staten Island,5834,AMBOY ROAD,10309,Japanese,40.52611018,-74.20198121
PERI PERI,Brooklyn,235,MALCOLM X BOULEVARD,11233,Portuguese,40.68471504,-73.92940538
GRANDMA’S ORIGINAL PIZZERIA,Brooklyn,6918,3 AVENUE,11209,Pizza/Italian,40.63549246,-74.02614307
PRONTITO,Queens,4025,FORLEY ST,11373,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.74758473,-73.88059471
HUDSON VIEW RESTAURANT,Manhattan,770,WEST  181 STREET,10033,American,40.8507722,-73.93786751
BLOCKHEAD'S MEXICAN DINER,Manhattan,954,2 AVENUE,10022,Mexican,40.75520429,-73.96826924
CATRINAS MEXICAN GRILL,Brooklyn,7316,3 AVENUE,11209,Mexican,40.63265134,-74.02731287
TWO BOOTS,Brooklyn,284,5 AVENUE,11215,Pizza/Italian,40.67408841,-73.98221267
NY JUMBO BAGELS,Manhattan,1070,2 AVENUE,10022,Delicatessen,40.75884033,-73.96561441
DOMA,Queens,4343,41ST ST,11104,Korean,40.74472263,-73.92311982
EVERTZ'S CAFE,Queens,6563,MYRTLE AVE,11385,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.70129137,-73.88869527
HAN WONG RESTAURANT,Brooklyn,8510,20 AVENUE,11214,Chinese,40.60507498,-73.99777799
PHILADELPHIA GRILLE EXPRESS,Brooklyn,10004,4 AVENUE,11209,Pizza/Italian,40.61272249,-74.03375177
NOT GUILTY DELICATESSEN,Staten Island,19,HYATT STREET,10301,Delicatessen,40.64190596,-74.07717564
NEW CHINESE GARDEN OF GUYANA,Queens,109-10,LIBERTY AVENUE,11419,Chinese,40.68414246,-73.83261722
AVERE RISTORANTE,Brooklyn,222,DUFFIELD STREET,11201,Italian,40.69144668,-73.98438604
GOTAN,Manhattan,20,WEST   46 STREET,10036,American,40.75639815,-73.97993826
BARNEY BROWN,Manhattan,822,AVENUE OF THE AMERICAS,10001,American,40.74629328,-73.99031351
GIACOMO'S PIZZERIA,Staten Island,170,NEW DORP LANE,10306,Pizza/Italian,40.57329561,-74.11508977
CAFE Y ALGO MAS,Queens,98-13,ASTORIA BOULEVARD,11369,Bakery,40.76229465,-73.87112848
GRAND CAFE,Bronx,1650,GRAND CONCOURSE,10457,American,40.84346241,-73.91182995
PHO GRAND,Manhattan,277,GRAND STREET,10002,Vietnamese/Cambodian/Malaysia,40.71780555,-73.9927635
COCO MALAYSIA CUISINE,Queens,8269,BROADWAY,11373,Asian,40.74171392,-73.88082541
SLIDE BAR-B-Q,Queens,5275,65TH PL,11378,American,40.73205154,-73.90011056
LA SLOWTERIA,Brooklyn,548,COURT STREET,11231,American,40.67506967,-73.99942318
TAVOLA DELLA NONNA,Manhattan,208,WEST   70 STREET,10023,Steak,40.7775333,-73.98318148
DUNKIN',Manhattan,1235,BROADWAY,10001,Donuts,40.74701224,-73.98841867
ALI'S ROTI SHOP,Bronx,4220,WHITE PLAINS ROAD,10466,Caribbean,40.89399817,-73.85702979
482 JOY GARDEN,Brooklyn,482,RIVERDALE AVENUE,11207,Chinese,40.66254116,-73.89814971
ELLA KITCHEN AND BAR,Manhattan,249,COLUMBUS AVENUE,10023,Mediterranean,40.77705777,-73.97903296
STERLING CRUST WEST INDIAN RESTAURANT,Brooklyn,747,NOSTRAND AVENUE,11216,Caribbean,40.67185849,-73.95030241
LA GATA GOLOSA BAKERY / YOGURTBERRY,Queens,8120,ROOSEVELT AVE,11372,Spanish,40.74754764,-73.88458277
EL PORTON BAR & RESTAURANT,Manhattan,3151,BROADWAY,10027,Mexican,40.81431519,-73.95929957
HARDEE,Brooklyn,771,SARATOGA AVENUE,11212,Chinese,40.66194872,-73.91556346
MIFUNE NEW YORK,Manhattan,245,EAST   44 STREET,10017,Japanese,40.7516262,-73.9724577
CACIO & PEPE,Manhattan,182,2 AVENUE,10003,Italian,40.73068888,-73.98613397
GOLDEN RING,Bronx,4342,WHITE PLAINS ROAD,10466,Caribbean,40.89673551,-73.85551552
FAMOUS ORIGINAL RAY'S PIZZA,Manhattan,204,9 AVENUE,10011,Pizza/Italian,40.74614821,-74.00155907
JONES BEACH,Brooklyn,4,STUYVESANT AVENUE,11221,American,40.69658388,-73.93478054
AU BON PAIN,Manhattan,625,8 AVENUE,10018,Sandwiches/Salads/Mixed Buffet,40.75618542,-73.99056473
CACHAPAS Y MAS,Queens,678,SENECA AVENUE,11385,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.70314222,-73.90827979
LIU WRAC WELLNESS CENTER,Brooklyn,1,UNIVERSITY PLAZA,11201,"Juice, Smoothies, Fruit Salads",40.6917427,-73.98154444
BAR BOULUD,Manhattan,1900,BROADWAY,10023,French,40.77151115,-73.98215045
DEL FRISCO'S GRILLE,Manhattan,200,VESEY STREET,10281,American,40.71443965,-74.01549311
IHOP,Brooklyn,11000,FLATLANDS AVENUE,11207,American,40.65017764,-73.89106205
KLONG,Manhattan,7,SAINT MARKS PLACE,10003,Thai,40.72929762,-73.98930213
FREEMANS (FREEMANS ALLEY),Manhattan,191,CHRYSTIE STREET,10002,American,40.7217909,-73.99196939
BEARD PAPA'S CREAM PUFFS,Manhattan,2167,BROADWAY,10024,Bakery,40.78202337,-73.98097768
THE BLUE DOG COOKHOUSE AND BAR,Manhattan,308,WEST   50 STREET,10019,American,40.7624513,-73.98652803
MCDONALD'S,Queens,9801,METROPOLITAN AVENUE,11375,Hamburgers,40.71108246,-73.85477245
WALTER FOODS,Brooklyn,253,GRAND STREET,11211,American,40.71343689,-73.95866161
DUNKIN',Queens,2522,30TH AVE,11102,Donuts,40.76830649,-73.9244427
FOREST HILLS CAFE/COFFEE SHOP,Queens,11817,QUEENS BLVD,11375,American,40.71496818,-73.83202006
21ST LIC DELI & GROCERY,Queens,4344,21ST ST,11101,Delicatessen,40.75001122,-73.94622326
BAR 180,Manhattan,4241,BROADWAY,10033,American,40.84963503,-73.93631068
OLLIES 42ND,Manhattan,411,WEST   42 STREET,10036,Chinese,40.75867236,-73.99320303
CHINA WOK III,Bronx,2459,WEBSTER AVE,10458,Chinese,40.86014534,-73.89295098
TACOS MEXICO,Queens,Oct-41,102 STREET,11368,Mexican,40.74838636,-73.86350422
SINGLE ORIGIN CAFE,Brooklyn,85,BERGEN STREET,11201,Café/Coffee/Tea,40.68650945,-73.98990757
COWGIRL SEAHORSE,Manhattan,259,FRONT STREET,10038,Seafood,40.70826496,-74.000624
BUS STOP DINER,Manhattan,3341,BROADWAY,10031,American,40.82019558,-73.95501095
FUEL FEVER,Brooklyn,8615,18 AVENUE,11214,American,40.60680417,-74.00310081
3 ROOTS,Brooklyn,159,FRANKLIN STREET,11222,"Juice, Smoothies, Fruit Salads",40.73189519,-73.9579357
PETRARCA,Manhattan,34,WHITE STREET,10013,Italian,40.7187444,-74.00459953
RINCONCITO FAMILIAR MEXICAN CUISINE,Brooklyn,4118,5 AVENUE,11232,Mexican,40.64998503,-74.00524705
LILY THAI RESTAURANT,Brooklyn,615,GRAND STREET,11211,Thai,40.71128872,-73.94763613
CASABLANCA GRILL,Manhattan,1132,1 AVENUE,10065,Moroccan,40.76161637,-73.96048343
CROWN FRIED CHICKEN,Brooklyn,308,TOMPKINS AVENUE,11216,Chicken,40.68729529,-73.94470913
CAPRI BAKERY,Manhattan,186,EAST  116 STREET,10029,Bakery,40.79813494,-73.94050649
BEST LUNCHEONETTE,Brooklyn,1758,BATH AVENUE,11214,American,40.60420471,-74.00671996
EDISON BALLROOM,Manhattan,240,WEST   47 STREET,10036,Asian,40.7598108,-73.98609901
PETALUMA,Manhattan,1356,1 AVENUE,10021,Italian,40.76818009,-73.95570688
NECTAR COFFEE SHOP,Manhattan,1022,MADISON AVENUE,10075,American,40.77599679,-73.96236681
VAUCLUSE,Manhattan,575,PARK AVENUE,10065,French,40.76521163,-73.96810562
DUNKIN' DONUTS,Bronx,70,MAJOR DEEGAN EXPRESSWAY,10471,American,40.89486107,-73.88216299
LITTLE CAESARS,Bronx,1888,WESTCHESTER AVENUE,10472,Pizza/Italian,40.83292842,-73.86196413
MILANO'S BAR,Manhattan,51,EAST HOUSTON STREET,10012,"Bottled beverages, including water, sodas, juices, etc.",40.72476912,-73.99444037
LA DINASTIA,Manhattan,4059,BROADWAY,10032,Chinese/Cuban,40.84310138,-73.93919752
GRIMALDI'S,Brooklyn,1215,SURF AVENUE,11224,Pizza/Italian,40.57554485,-73.98014038
ELI ZABAR,Manhattan,922,MADISON AVENUE,10021,American,40.77269012,-73.96478044
UGLY KITCHEN,Manhattan,103,1 AVENUE,10003,Filipino,40.72659642,-73.98602298
BUDDHA BODAI KOSHER VEGETARIAN RESTAURANT,Manhattan,77,MULBERRY STREET,10013,Vegetarian,40.71632909,-73.99907652
GOURMET PARK,Manhattan,119,EAST   60 STREET,10022,Delicatessen,40.76318886,-73.96850007
THE BEER GARDEN,Staten Island,1883,VICTORY BOULEVARD,10314,American,40.61279751,-74.12655762
CAFE 37,Manhattan,47,WEST   37 STREET,10018,Delicatessen,40.75099171,-73.9847113
DUNKIN' DONUTS,Bronx,1752,CROSBY AVENUE,10461,Donuts,40.84619186,-73.83171994
FULTON HOT DOG KING,Brooklyn,472,FULTON STREET,11201,Hotdogs,40.69015386,-73.98413033
MAMA CAPRI,Brooklyn,247,SMITH STREET,11231,Italian,40.68335043,-73.99273841
MIMI JAPANESE RESTAURANT,Manhattan,566,AMSTERDAM AVENUE,10024,Japanese,40.78861497,-73.97434187
BIA RESTAURANT & BAR,Queens,27112,UNION TPKE,11040,Asian,40.75189767,-73.70272112
BURGER INN AND GRILL,Manhattan,176,CHURCH STREET,10013,Indian,40.71555757,-74.00744908
TOMMASO RESTAURANT,Brooklyn,1464,86 STREET,11228,Italian,40.6117389,-74.01009189
D'AMORE WINEBAR & RISTORANTE,Manhattan,118,EAST  116 STREET,10029,Italian,40.79894287,-73.94241643
1976,Queens,20103,LINDEN BLVD,11412,American,40.69474593,-73.75117368
SMITH FOOD EXPRESS,Brooklyn,23,SMITH STREET,11201,American,40.69084872,-73.987664
CLAUDIA'S COFFEE SHOP,Manhattan,125,BROAD STREET,10004,Café/Coffee/Tea,40.70210514,-74.0112489
JOSEPH'S RISTORANTE,Manhattan,3,HANOVER SQUARE,10004,Italian,40.70480066,-74.00962273
S & D CATERERS,Bronx,1514,CROSBY AVENUE,10461,Delicatessen,40.84261587,-73.83012792
RED MANGO,Queens,61-47,188 STREET,11365,"Juice, Smoothies, Fruit Salads",40.73938548,-73.78577169
ABITINO'S PIZZA,Manhattan,733,2 AVENUE,10016,Pizza/Italian,40.74815706,-73.97344081
ONE STATION PLAZA,Queens,213-10,41 AVENUE,11361,American,40.76351507,-73.77170533
DUNKIN',Manhattan,4353,BROADWAY,10033,Donuts,40.85334194,-73.93413101
THE GAVEL GRILL,Staten Island,9,HYATT STREET,10301,American,40.64211761,-74.07672547
JANE FAST FOOD,Queens,8622,BROADWAY,11373,Chinese,40.73804038,-73.8772343
BUKA,Brooklyn,946,FULTON STREET,11238,African,40.6826805,-73.96312996
FLIK INTERNATIONAL CORP.,Manhattan,55,HUDSON YARDS,10001,American,40.75543921,-74.00221983
LASIAF TACOS & LOUNGE,Brooklyn,2368,FLATBUSH AVENUE,11234,Mexican,40.61253038,-73.92561016
UNCLE JACKS STEAKHOUSE,Queens,39-40,BELL BOULEVARD,11361,Steak,40.76485167,-73.77165741
LA ESQUINA DEL SABOR RESTAURANT,Queens,9901,NORTHERN BLVD,11368,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.75724502,-73.86935155
SUBWAY,Queens,10728,71 AVENUE,11375,Sandwiches,40.72070031,-73.8444337
